estado;sigla;regiao;cidade;populacao;pib;pib_percapita
PERNAMBUCO;PE;NORDESTE;MARAIAL;12303;82864.140625;6735.27978516
PERNAMBUCO;PE;NORDESTE;VICÊNCIA;27883;155211.25;5566.52001953
PERNAMBUCO;PE;NORDESTE;GRAVATÁ;75229;382127.21875;5079.52001953
PERNAMBUCO;PE;NORDESTE;JAQUEIRA;12642;47317.8203125;3742.90991211
PERNAMBUCO;PE;NORDESTE;LAGOA GRANDE;22408;200862.234375;8963.86035156
PERNAMBUCO;PE;NORDESTE;ESCADA;62604;327138.03125;5225.50976562
PERNAMBUCO;PE;NORDESTE;OROBÓ;22239;91671.5703125;4122.10986328
PERNAMBUCO;PE;NORDESTE;BREJINHO;7369;26529.21679688;3600.11010742
PERNAMBUCO;PE;NORDESTE;;19026;86340.6015625;4538.02978516
PERNAMBUCO;PE;NORDESTE;ITAPETIM;14063;49816.1640625;3542.36010742
PERNAMBUCO;PE;NORDESTE;AFOGADOS DA INGAZEIRA;35528;174596.234375;4914.33007812
PERNAMBUCO;PE;NORDESTE;SERTÂNIA;35914;161626.96875;4500.39013672
PERNAMBUCO;PE;NORDESTE;JUPI;14461;70330.21875;4863.43994141
PERNAMBUCO;PE;NORDESTE;PASSIRA;28518;105706.2578125;3706.64990234
PERNAMBUCO;PE;NORDESTE;BODOCÓ;34988;135253.546875;3865.70996094
PERNAMBUCO;PE;NORDESTE;RECIFE;1561659;24835340.0;15903.1796875
PERNAMBUCO;PE;NORDESTE;BELÉM DE SÃO FRANCISCO;21342;98158.421875;4599.31005859
PERNAMBUCO;PE;NORDESTE;CHÃ DE ALEGRIA;12185;43013.71875;3530.05004883
PERNAMBUCO;PE;NORDESTE;IATI;18350;70813.296875;3859.04003906
PERNAMBUCO;PE;NORDESTE;BETÂNIA;12011;42571.109375;3544.34008789
PERNAMBUCO;PE;NORDESTE;TORITAMA;33206;151669.125;4567.52001953
PERNAMBUCO;PE;NORDESTE;SOLIDÃO;6123;22864.5859375;3734.20996094
PERNAMBUCO;PE;NORDESTE;ARCOVERDE;68000;353226.59375;5194.50976562
PERNAMBUCO;PE;NORDESTE;TABIRA;27219;99592.4375;3658.92993164
PERNAMBUCO;PE;NORDESTE;CARUARU;298501;2420401.5;8108.52001953
PERNAMBUCO;PE;NORDESTE;SANTA CRUZ DA BAIXA VERDE;12209;36680.328125;3004.37011719
PERNAMBUCO;PE;NORDESTE;SANTA CRUZ DO CAPIBARIBE;80330;408839.375;5089.5
PERNAMBUCO;PE;NORDESTE;CANHOTINHO;24847;92529.078125;3723.94995117
PERNAMBUCO;PE;NORDESTE;VERDEJANTE;10098;37193.05078125;3683.20996094
PERNAMBUCO;PE;NORDESTE;CAETÉS;26386;93925.2890625;3559.65991211
PERNAMBUCO;PE;NORDESTE;ALTINHO;22427;80618.5546875;3594.70996094
PERNAMBUCO;PE;NORDESTE;FLORESTA;28100;204670.65625;7283.64990234
PERNAMBUCO;PE;NORDESTE;PAUDALHO;47521;222534.765625;4682.87011719
PERNAMBUCO;PE;NORDESTE;AFRÂNIO;17445;65477.71484375;3753.37988281
PERNAMBUCO;PE;NORDESTE;GARANHUNS;131313;949338.9375;7229.58984375
PERNAMBUCO;PE;NORDESTE;CEDRO;10784;43993.83984375;4079.55004883
PERNAMBUCO;PE;NORDESTE;BARREIROS;43911;171023.03125;3894.77001953
PERNAMBUCO;PE;NORDESTE;FEIRA NOVA;20052;70406.28125;3511.18994141
PERNAMBUCO;PE;NORDESTE;MORENO;55659;257636.234375;4628.83007812
PERNAMBUCO;PE;NORDESTE;OURICURI;66978;266451.5;3978.18994141
PERNAMBUCO;PE;NORDESTE;CORTÊS;11712;78022.34375;6661.74023438
PERNAMBUCO;PE;NORDESTE;INAJÁ;14729;67166.828125;4560.18017578
PERNAMBUCO;PE;NORDESTE;ITAQUITINGA;15507;71829.3203125;4632.06005859
PERNAMBUCO;PE;NORDESTE;CABO DE SANTO AGOSTINHO;171583;3826487.25;22301.08984375
PERNAMBUCO;PE;NORDESTE;OROCÓ;14279;101487.140625;7107.43994141
PERNAMBUCO;PE;NORDESTE;VERTENTES;18186;65295.19921875;3590.40991211
PERNAMBUCO;PE;NORDESTE;TEREZINHA;6774;26299.45703125;3882.40991211
PERNAMBUCO;PE;NORDESTE;CARPINA;68070;427632.9375;6282.25
PERNAMBUCO;PE;NORDESTE;INGAZEIRA;4561;21623.85351562;4741.02978516
PERNAMBUCO;PE;NORDESTE;EXU;31086;122558.078125;3942.55004883
PERNAMBUCO;PE;NORDESTE;SÃO BENTO DO UNA;49372;267400.34375;5416.02978516
PERNAMBUCO;PE;NORDESTE;BREJÃO;9780;50748.40234375;5189.0
PERNAMBUCO;PE;NORDESTE;ARAÇOIABA;17484;54776.1953125;3132.92993164
PERNAMBUCO;PE;NORDESTE;QUIPAPÁ;25603;98738.21875;3856.51000977
PERNAMBUCO;PE;NORDESTE;PARANATAMA;12441;52088.41796875;4186.83984375
PERNAMBUCO;PE;NORDESTE;SÃO BENEDITO DO SUL;10838;38045.48828125;3510.37988281
PERNAMBUCO;PE;NORDESTE;MACAPARANA;24031;96728.0078125;4025.12988281
PERNAMBUCO;PE;NORDESTE;CUSTÓDIA;33874;161101.578125;4755.91015625
PERNAMBUCO;PE;NORDESTE;ITAMBÉ;36126;175518.515625;4858.50976562
PERNAMBUCO;PE;NORDESTE;CUMARU;13812;65920.3203125;4772.68017578
PERNAMBUCO;PE;NORDESTE;CAMOCIM DE SÃO FÉLIX;16574;67847.71875;4093.62011719
PERNAMBUCO;PE;NORDESTE;SÃO JOSÉ DO EGITO;31792;140408.234375;4416.45996094
PERNAMBUCO;PE;NORDESTE;RIACHO DAS ALMAS;18930;88251.09375;4661.97021484
PERNAMBUCO;PE;NORDESTE;IBIMIRIM;29018;122712.40625;4228.83984375
PERNAMBUCO;PE;NORDESTE;SÃO JOÃO;22087;94844.265625;4294.12011719
PERNAMBUCO;PE;NORDESTE;SÃO VICENTE FERRER;17333;73439.6015625;4236.97998047
PERNAMBUCO;PE;NORDESTE;CASINHAS;14798;51537.203125;3482.70996094
PERNAMBUCO;PE;NORDESTE;TERRA NOVA;9801;73080.0390625;7456.39013672
PERNAMBUCO;PE;NORDESTE;DORMENTES;16462;72215.515625;4386.79980469
PERNAMBUCO;PE;NORDESTE;SÃO CAITANO;36336;129669.0;3568.61010742
PERNAMBUCO;PE;NORDESTE;TRINDADE;26250;108724.109375;4141.87011719
PERNAMBUCO;PE;NORDESTE;BOM CONSELHO;45250;194511.734375;4298.60009766
PERNAMBUCO;PE;NORDESTE;MIRANDIBA;13810;58800.2265625;4257.79980469
PERNAMBUCO;PE;NORDESTE;CARNAÍBA;19155;65659.7578125;3427.81005859
PERNAMBUCO;PE;NORDESTE;TIMBAÚBA;51770;385873.625;7453.60986328
PERNAMBUCO;PE;NORDESTE;GAMELEIRA;27823;102698.8984375;3691.14990234
RIO DE JANEIRO;RJ;SUDESTE;ITAGUAÍ;105633;3008327.25;28479.05078125
RIO DE JANEIRO;RJ;SUDESTE;TRÊS RIOS;76075;1304643.375;17149.43945312
RIO DE JANEIRO;RJ;SUDESTE;VARRE-SAI;8852;88212.8359375;9965.29980469
RIO DE JANEIRO;RJ;SUDESTE;CARDOSO MOREIRA;12481;203775.765625;16326.87988281
RIO DE JANEIRO;RJ;SUDESTE;QUEIMADOS;139378;1224457.75;8785.16015625
RIO DE JANEIRO;RJ;SUDESTE;SÃO SEBASTIÃO DO ALTO;9052;83303.6875;9202.79003906
RIO DE JANEIRO;RJ;SUDESTE;CANTAGALO;20540;622857.5;30324.11914062
RIO DE JANEIRO;RJ;SUDESTE;NILÓPOLIS;159408;1503782.75;9433.54980469
RIO DE JANEIRO;RJ;SUDESTE;PETRÓPOLIS;315119;5831205.0;18504.76953125
RIO DE JANEIRO;RJ;SUDESTE;SÃO FIDÉLIS;39256;381657.59375;9722.26953125
RIO DE JANEIRO;RJ;SUDESTE;AREAL;11982;196890.15625;16432.16015625
RIO DE JANEIRO;RJ;SUDESTE;NATIVIDADE;15406;187612.1875;12177.87011719
RIO DE JANEIRO;RJ;SUDESTE;SÃO JOÃO DE MERITI;469827;4000292.25;8514.38964844
RIO DE JANEIRO;RJ;SUDESTE;COMENDADOR LEVY GASPARIAN;8839;150088.640625;16980.26953125
RIO DE JANEIRO;RJ;SUDESTE;SUMIDOURO;15313;206854.375;13508.41992188
RIO DE JANEIRO;RJ;SUDESTE;LAJE DO MURIAÉ;7997;75228.75;9407.12011719
RIO DE JANEIRO;RJ;SUDESTE;RIO DE JANEIRO;6186710;175739344.0;28405.94921875
RIO DE JANEIRO;RJ;SUDESTE;SEROPÉDICA;78819;675776.875;8573.78027344
RIO DE JANEIRO;RJ;SUDESTE;ARMAÇÃO DOS BÚZIOS;28653;930198.0;32464.25
RIO DE JANEIRO;RJ;SUDESTE;APERIBÉ;9556;81305.15625;8508.28027344
RIO DE JANEIRO;RJ;SUDESTE;QUISSAMÃ;19878;1810872.25;91099.3203125
RIO DE JANEIRO;RJ;SUDESTE;DUAS BARRAS;10891;145481.40625;13357.95019531
RIO DE JANEIRO;RJ;SUDESTE;MACAÉ;194413;7057281.5;36300.4609375
RIO DE JANEIRO;RJ;SUDESTE;PORTO REAL;16253;3502626.5;215506.453125
RIO DE JANEIRO;RJ;SUDESTE;CAMBUCI;14770;168745.65625;11424.88964844
RIO DE JANEIRO;RJ;SUDESTE;VALENÇA;75819;756277.1875;9974.76953125
RIO DE JANEIRO;RJ;SUDESTE;CABO FRIO;186004;4596004.5;24709.16992188
RIO DE JANEIRO;RJ;SUDESTE;ITAOCARA;22452;367589.1875;16372.21972656
RIO DE JANEIRO;RJ;SUDESTE;SAPUCAIA;17356;330610.90625;19048.80078125
RIO DE JANEIRO;RJ;SUDESTE;CARMO;18024;291441.21875;16169.62011719
RIO DE JANEIRO;RJ;SUDESTE;SÃO PEDRO DA ALDEIA;84866;778181.8125;9169.54003906
RIO DE JANEIRO;RJ;SUDESTE;SAQUAREMA;69374;784140.5;11303.08984375
RIO DE JANEIRO;RJ;SUDESTE;RIO CLARO;18366;175962.25;9580.87011719
RIO DE JANEIRO;RJ;SUDESTE;BELFORD ROXO;501544;4152779.5;8279.99023438
RIO DE JANEIRO;RJ;SUDESTE;CACHOEIRAS DE MACACU;57300;924421.0;16133.0
RIO DE JANEIRO;RJ;SUDESTE;ANGRA DOS REIS;168664;4526169.0;26835.41992188
RIO DE JANEIRO;RJ;SUDESTE;PIRAÍ;26114;1186557.875;45437.609375
RIO DE JANEIRO;RJ;SUDESTE;SÃO GONÇALO;991382;9615568.0;9699.16015625
RIO DE JANEIRO;RJ;SUDESTE;TERESÓPOLIS;162075;2388092.0;14734.49023438
RIO DE JANEIRO;RJ;SUDESTE;QUATIS;13137;201804.015625;15361.5
RIO DE JANEIRO;RJ;SUDESTE;MANGARATIBA;32533;860850.125;26460.83007812
RIO DE JANEIRO;RJ;SUDESTE;GUAPIMIRIM;49748;410782.46875;8257.26953125
RIO DE JANEIRO;RJ;SUDESTE;CONCEIÇÃO DE MACABU;20687;175653.15625;8490.99023438
RIO DE JANEIRO;RJ;SUDESTE;BOM JARDIM;26549;360322.5;13571.98046875
RIO DE JANEIRO;RJ;SUDESTE;ITATIAIA;35577;657369.625;18477.38085938
RIO DE JANEIRO;RJ;SUDESTE;MIRACEMA;26824;236378.921875;8812.21972656
RIO DE JANEIRO;RJ;SUDESTE;IGUABA GRANDE;22947;210597.21875;9177.54980469
RIO DE JANEIRO;RJ;SUDESTE;BOM JESUS DO ITABAPOANA;35303;396142.75;11221.21972656
RIO DE JANEIRO;RJ;SUDESTE;PARAÍBA DO SUL;41679;487127.4375;11687.59960938
RIO DE JANEIRO;RJ;SUDESTE;RIO BONITO;55051;834572.375;15159.99023438
RIO DE JANEIRO;RJ;SUDESTE;MIGUEL PEREIRA;25866;265608.03125;10268.62011719
RIO DE JANEIRO;RJ;SUDESTE;ITABORAÍ;228996;2013343.625;8792.04980469
RIO DE JANEIRO;RJ;SUDESTE;SILVA JARDIM;22230;188598.5;8483.95996094
RIO DE JANEIRO;RJ;SUDESTE;SÃO JOSÉ DO VALE DO RIO PRETO;20574;184233.609375;8954.6796875
RIO DE JANEIRO;RJ;SUDESTE;NOVA FRIBURGO;178653;2638733.5;14770.16015625
RIO DE JANEIRO;RJ;SUDESTE;CASIMIRO DE ABREU;30572;1001154.8125;32747.43945312
RIO DE JANEIRO;RJ;SUDESTE;RIO DAS FLORES;8787;293115.4375;33357.8515625
RIO DE JANEIRO;RJ;SUDESTE;JAPERI;101690;589030.25;5792.41015625
RIO DE JANEIRO;RJ;SUDESTE;BARRA MANSA;176899;3514292.5;19866.09960938
RIO DE JANEIRO;RJ;SUDESTE;CAMPOS DOS GOYTACAZES;434008;19581276.0;45117.3203125
RIO DE JANEIRO;RJ;SUDESTE;ITALVA;14676;129764.2109375;8841.9296875
RIO DE JANEIRO;RJ;SUDESTE;ARRAIAL DO CABO;26896;308012.03125;11451.95996094
RIO DE JANEIRO;RJ;SUDESTE;SÃO FRANCISCO DE ITABAPOANA;47832;425176.375;8888.95019531
RIO DE JANEIRO;RJ;SUDESTE;CARAPEBUS;11939;300379.84375;25159.55078125
RIO DE JANEIRO;RJ;SUDESTE;RIO DAS OSTRAS;96622;4480098.5;46367.26953125
RIO DE JANEIRO;RJ;SUDESTE;TANGUÁ;30531;239413.5;7841.64990234
RIO DE JANEIRO;RJ;SUDESTE;BARRA DO PIRAÍ;103833;1201515.75;11571.62011719
RIO DE JANEIRO;RJ;SUDESTE;SANTA MARIA MADALENA;10775;109217.1484375;10136.16015625
RIO DE JANEIRO;RJ;SUDESTE;ARARUAMA;109705;1127205.875;10274.87988281
RIO DE JANEIRO;RJ;SUDESTE;TRAJANO DE MORAES;9914;78174.5703125;7885.27001953
RIO DE JANEIRO;RJ;SUDESTE;VOLTA REDONDA;261403;8394797.0;32114.390625
RIO DE JANEIRO;RJ;SUDESTE;PARACAMBI;45016;397847.46875;8837.91015625
RIO DE JANEIRO;RJ;SUDESTE;PORCIÚNCULA;18444;190635.203125;10335.88964844
RIO DE JANEIRO;RJ;SUDESTE;DUQUE DE CAXIAS;872762;25747558.0;29501.24023438
RIO DE JANEIRO;RJ;SUDESTE;PARATY;35730;532311.375;14898.16015625
RIO DE JANEIRO;RJ;SUDESTE;NITERÓI;479384;10800670.0;22530.31054688
RIO DE JANEIRO;RJ;SUDESTE;CORDEIRO;19902;199012.96875;9999.65039062
RIO DE JANEIRO;RJ;SUDESTE;SANTO ANTÔNIO DE PÁDUA;42405;515187.90625;12149.23046875
RIO DE JANEIRO;RJ;SUDESTE;MARICÁ;123492;1079824.375;8744.08007812
RIO DE JANEIRO;RJ;SUDESTE;MESQUITA;190056;1506850.625;7928.45996094
RIO DE JANEIRO;RJ;SUDESTE;MACUCO;5626;80818.03125;14365.09960938
RIO DE JANEIRO;RJ;SUDESTE;ITAPERUNA;99454;1283837.125;12908.84960938
RIO DE JANEIRO;RJ;SUDESTE;VASSOURAS;34259;361800.78125;10560.75
RIO DE JANEIRO;RJ;SUDESTE;RESENDE;130035;5011075.0;38536.359375
RIO DE JANEIRO;RJ;SUDESTE;ENGENHEIRO PAULO DE FRONTIN;13214;110931.15625;8394.96972656
RIO DE JANEIRO;RJ;SUDESTE;MENDES;17880;159486.0;8919.79980469
RIO DE JANEIRO;RJ;SUDESTE;NOVA IGUAÇU;865089;9556221.0;11046.51953125
RIO DE JANEIRO;RJ;SUDESTE;PINHEIRAL;22382;180851.46875;8080.22021484
RIO DE JANEIRO;RJ;SUDESTE;PATY DO ALFERES;26196;249084.640625;9508.5
RIO DE JANEIRO;RJ;SUDESTE;SÃO JOSÉ DE UBÁ;7297;82136.6953125;11256.23046875
RIO DE JANEIRO;RJ;SUDESTE;MAGÉ;244334;1843262.5;7544.02978516
RIO DE JANEIRO;RJ;SUDESTE;SÃO JOÃO DA BARRA;30595;2039369.875;66656.9609375
RIO GRANDE DO NORTE;RN;NORDESTE;RAFAEL GODEIRO;3251;14798.20410156;4551.89013672
RIO GRANDE DO NORTE;RN;NORDESTE;TAIPU;12165;68109.515625;5598.81005859
RIO GRANDE DO NORTE;RN;NORDESTE;PEDRA PRETA;2718;12639.96777344;4650.47021484
RIO GRANDE DO NORTE;RN;NORDESTE;CAIÇARA DO NORTE;6652;31648.85742188;4757.79980469
RIO GRANDE DO NORTE;RN;NORDESTE;VIÇOSA;1856;8834.24511719;4759.83007812
RIO GRANDE DO NORTE;RN;NORDESTE;FERNANDO PEDROZA;2994;12757.65820312;4261.06982422
RIO GRANDE DO NORTE;RN;NORDESTE;MESSIAS TARGINO;3923;21696.81640625;5530.66992188
RIO GRANDE DO NORTE;RN;NORDESTE;RIACHO DA CRUZ;3165;13750.82910156;4344.64990234
RIO GRANDE DO NORTE;RN;NORDESTE;TENENTE LAURENTINO CRUZ;5369;25890.28125;4822.18017578
RIO GRANDE DO NORTE;RN;NORDESTE;SÃO JOSÉ DE MIPIBU;38404;224160.21875;5836.89990234
RIO GRANDE DO NORTE;RN;NORDESTE;RUY BARBOSA;3730;17067.80664062;4575.81982422
RIO GRANDE DO NORTE;RN;NORDESTE;SENADOR GEORGINO AVELINO;3854;20890.93164062;5420.58007812
RIO GRANDE DO NORTE;RN;NORDESTE;BAÍA FORMOSA;8811;154971.21875;17588.38085938
RIO GRANDE DO NORTE;RN;NORDESTE;BODÓ;2592;16126.94140625;6221.81005859
RIO GRANDE DO NORTE;RN;NORDESTE;MARCELINO VIEIRA;8331;36583.6171875;4391.25976562
RIO GRANDE DO NORTE;RN;NORDESTE;LAGOA D'ANTA;6164;28359.14257812;4600.77001953
RIO GRANDE DO NORTE;RN;NORDESTE;JOSÉ DA PENHA;6177;27978.04296875;4529.39013672
RIO GRANDE DO NORTE;RN;NORDESTE;AREIA BRANCA;25394;352249.375;13871.36035156
RIO GRANDE DO NORTE;RN;NORDESTE;PENDÊNCIAS;13034;104648.15625;8028.85986328
RIO GRANDE DO NORTE;RN;NORDESTE;LAGOA SALGADA;7449;31882.97070312;4280.16992188
RIO GRANDE DO NORTE;RN;NORDESTE;CARNAUBAIS;9712;54461.640625;5607.66015625
RIO GRANDE DO NORTE;RN;NORDESTE;JANDUÍS;5562;25795.89648438;4637.87988281
RIO GRANDE DO NORTE;RN;NORDESTE;MONTE ALEGRE;21448;93939.8125;4379.89013672
RIO GRANDE DO NORTE;RN;NORDESTE;UPANEMA;13334;81584.1875;6118.50976562
RIO GRANDE DO NORTE;RN;NORDESTE;ITAJÁ;6629;34752.63671875;5242.52001953
RIO GRANDE DO NORTE;RN;NORDESTE;SÃO VICENTE;6023;25894.69335938;4299.29980469
RIO GRANDE DO NORTE;RN;NORDESTE;ÁGUA NOVA;2952;13867.89453125;4697.79980469
RIO GRANDE DO NORTE;RN;NORDESTE;APODI;35768;263993.9375;7380.72998047
RIO GRANDE DO NORTE;RN;NORDESTE;MACAU;28157;351046.15625;12467.45996094
RIO GRANDE DO NORTE;RN;NORDESTE;GOVERNADOR DIX-SEPT ROSADO;12835;99473.234375;7750.14990234
RIO GRANDE DO NORTE;RN;NORDESTE;VILA FLOR;2745;15206.66503906;5539.77001953
RIO GRANDE DO NORTE;RN;NORDESTE;PATU;11671;48704.7890625;4173.14990234
RIO GRANDE DO NORTE;RN;NORDESTE;SERRA DO MEL;9627;63727.42578125;6619.66015625
RIO GRANDE DO NORTE;RN;NORDESTE;BARAÚNA;24347;130860.6796875;5374.81982422
RIO GRANDE DO NORTE;RN;NORDESTE;JARDIM DE PIRANHAS;14347;75420.5234375;5256.87988281
RIO GRANDE DO NORTE;RN;NORDESTE;SERRA NEGRA DO NORTE;7428;34102.24609375;4591.04003906
RIO GRANDE DO NORTE;RN;NORDESTE;SANTA CRUZ;35095;158790.6875;4524.60009766
RIO GRANDE DO NORTE;RN;NORDESTE;VENHA-VER;3612;16099.59863281;4457.25
RIO GRANDE DO NORTE;RN;NORDESTE;CEARÁ-MIRIM;67869;350788.21875;5168.60986328
RIO GRANDE DO NORTE;RN;NORDESTE;BREJINHO;11585;57726.13671875;4982.83007812
RIO GRANDE DO NORTE;RN;NORDESTE;JOÃO CÂMARA;31518;146441.625;4646.29003906
RIO GRANDE DO NORTE;RN;NORDESTE;SÃO PAULO DO POTENGI;15017;87246.09375;5809.81982422
RIO GRANDE DO NORTE;RN;NORDESTE;PARANÁ;4039;16883.234375;4180.04980469
RIO GRANDE DO NORTE;RN;NORDESTE;SÃO FRANCISCO DO OESTE;3807;19215.29296875;5047.35986328
RIO GRANDE DO NORTE;RN;NORDESTE;ACARI;11215;60654.46875;5408.33007812
RIO GRANDE DO NORTE;RN;NORDESTE;ANGICOS;11525;58391.62890625;5066.52001953
RIO GRANDE DO NORTE;RN;NORDESTE;PARELHAS;20676;109494.6875;5295.74023438
RIO GRANDE DO NORTE;RN;NORDESTE;JANUÁRIO CICCO;8629;39116.64453125;4533.16015625
RIO GRANDE DO NORTE;RN;NORDESTE;PARNAMIRIM;184222;1963383.5;10657.70019531
RIO GRANDE DO NORTE;RN;NORDESTE;PASSAGEM;2703;13935.78613281;5155.66992188
RIO GRANDE DO NORTE;RN;NORDESTE;IPUEIRA;2115;13287.04785156;6282.29003906
RIO GRANDE DO NORTE;RN;NORDESTE;SEVERIANO MELO;5224;26589.734375;5089.91992188
RIO GRANDE DO NORTE;RN;NORDESTE;MONTE DAS GAMELEIRAS;2449;11909.32226562;4862.93017578
RIO GRANDE DO NORTE;RN;NORDESTE;CANGUARETAMA;30541;144216.40625;4722.06005859
RIO GRANDE DO NORTE;RN;NORDESTE;MACAÍBA;66380;708533.8125;10673.91015625
RIO GRANDE DO NORTE;RN;NORDESTE;MAJOR SALES;3631;15742.34960938;4335.54003906
RIO GRANDE DO NORTE;RN;NORDESTE;DOUTOR SEVERIANO;6616;26936.34179688;4071.38989258
RIO GRANDE DO NORTE;RN;NORDESTE;SÃO MIGUEL;23593;99753.359375;4228.08984375
RIO GRANDE DO NORTE;RN;NORDESTE;AUGUSTO SEVERO;9203;39951.48046875;4341.14013672
RIO GRANDE DO NORTE;RN;NORDESTE;ALEXANDRIA;14151;61343.26953125;4334.91015625
RIO GRANDE DO NORTE;RN;NORDESTE;FRANCISCO DANTAS;3008;14319.33789062;4760.41992188
RIO GRANDE DO NORTE;RN;NORDESTE;SANTANA DO SERIDÓ;2858;15413.375;5393.06005859
RIO GRANDE DO NORTE;RN;NORDESTE;SÃO RAFAEL;8357;39029.37890625;4670.25976562
RIO GRANDE DO NORTE;RN;NORDESTE;VÁRZEA;5475;22491.91796875;4108.10986328
RIO GRANDE DO NORTE;RN;NORDESTE;CARNAÚBA DOS DANTAS;7083;33648.24609375;4750.56005859
RIO GRANDE DO NORTE;RN;NORDESTE;CAICÓ;63006;484225.84375;7685.39013672
RIO GRANDE DO NORTE;RN;NORDESTE;IELMO MARINHO;12189;65500.8671875;5373.77001953
RIO GRANDE DO NORTE;RN;NORDESTE;PORTALEGRE;7082;29353.125;4144.75
RIO GRANDE DO NORTE;RN;NORDESTE;JANDAÍRA;6688;26507.66992188;3963.4699707
RIO GRANDE DO NORTE;RN;NORDESTE;ITAÚ;5999;27125.36523438;4521.64990234
RIO GRANDE DO NORTE;RN;NORDESTE;PEDRO VELHO;14118;59598.796875;4221.47998047
RIO GRANDE DO NORTE;RN;NORDESTE;IPANGUAÇU;14056;65991.015625;4694.85986328
RIO GRANDE DO NORTE;RN;NORDESTE;SÃO FERNANDO;3505;31728.19335938;9052.26953125
RIO GRANDE DO NORTE;RN;NORDESTE;POÇO BRANCO;12673;51087.0703125;4031.16992188
RIO GRANDE DO NORTE;RN;NORDESTE;RIACHO DE SANTANA;4437;20293.27539062;4573.64990234
RIO GRANDE DO NORTE;RN;NORDESTE;SANTO ANTÔNIO;22071;106386.3203125;4820.18994141
RIO GRANDE DO NORTE;RN;NORDESTE;RODOLFO FERNANDES;4724;19215.06835938;4067.54003906
RIO GRANDE DO NORTE;RN;NORDESTE;SÍTIO NOVO;5471;22295.30859375;4075.17993164
RIO GRANDE DO NORTE;RN;NORDESTE;TENENTE ANANIAS;9655;39965.72265625;4139.37988281
RIO GRANDE DO NORTE;RN;NORDESTE;SANTA MARIA;4915;21702.828125;4415.62988281
RIO GRANDE DO NORTE;RN;NORDESTE;AFONSO BEZERRA;10594;40613.48828125;3833.62988281
RIO GRANDE DO NORTE;RN;NORDESTE;SÃO BENTO DO TRAIRÍ;3875;17591.51171875;4539.75
RIO GRANDE DO NORTE;RN;NORDESTE;PARAÚ;3974;15755.61914062;3964.67993164
RIO GRANDE DO NORTE;RN;NORDESTE;JUCURUTU;18069;93718.1328125;5186.68017578
RIO GRANDE DO NORTE;RN;NORDESTE;SERRINHA DOS PINTOS;4504;19139.68164062;4249.49023438
RIO GRANDE DO NORTE;RN;NORDESTE;CORONEL JOÃO PESSOA;4993;21530.4375;4312.12011719
RIO GRANDE DO NORTE;RN;NORDESTE;JARDIM DO SERIDÓ;12384;63020.53515625;5088.87011719
RIO GRANDE DO NORTE;RN;NORDESTE;SENADOR ELÓI DE SOUZA;6201;24814.86914062;4001.75
RIO GRANDE DO NORTE;RN;NORDESTE;SANTANA DO MATOS;14544;61293.671875;4214.35986328
RIO GRANDE DO NORTE;RN;NORDESTE;TIBAU;3937;30851.06835938;7836.18994141
RIO GRANDE DO NORTE;RN;NORDESTE;NOVA CRUZ;36561;178236.546875;4875.04980469
RIO GRANDE DO NORTE;RN;NORDESTE;PARAZINHO;4977;20183.13085938;4055.2800293
RIO GRANDE DO NORTE;RN;NORDESTE;MONTANHAS;12834;48808.7890625;3803.08007812
RIO GRANDE DO NORTE;RN;NORDESTE;OLHO-D'ÁGUA DO BORGES;4578;19422.43554688;4242.56005859
RIO GRANDE DO NORTE;RN;NORDESTE;RIO DO FOGO;10124;46879.40234375;4630.52001953
RIO GRANDE DO NORTE;RN;NORDESTE;AÇU;53282;316499.6875;5940.08984375
RIO GRANDE DO NORTE;RN;NORDESTE;LAJES PINTADAS;4309;19073.09375;4426.33984375
RIO GRANDE DO NORTE;RN;NORDESTE;TABOLEIRO GRANDE;2380;12153.43457031;5106.49023438
RIO GRANDE DO NORTE;RN;NORDESTE;SÃO PEDRO;6590;27908.86328125;4235.02978516
RIO GRANDE DO NORTE;RN;NORDESTE;LUÍS GOMES;10144;38557.828125;3801.05004883
RIO GRANDE DO NORTE;RN;NORDESTE;PAU DOS FERROS;27809;190029.671875;6833.39013672
RIO GRANDE DO NORTE;RN;NORDESTE;LAGOA DE VELHOS;2789;14934.08105469;5354.64013672
RIO GRANDE DO NORTE;RN;NORDESTE;BENTO FERNANDES;5199;27000.75195312;5193.45019531
RIO GRANDE DO NORTE;RN;NORDESTE;BOM JESUS;8725;41508.27734375;4757.39990234
RIO GRANDE DO NORTE;RN;NORDESTE;MOSSORÓ;244287;2910955.5;11916.12988281
RIO GRANDE DO NORTE;RN;NORDESTE;LAGOA DE PEDRAS;7282;27062.73632812;3716.38989258
RIO GRANDE DO NORTE;RN;NORDESTE;EXTREMOZ;22751;134227.40625;5899.85009766
RIO GRANDE DO NORTE;RN;NORDESTE;CURRAIS NOVOS;43536;289145.5625;6641.52978516
RIO GRANDE DO NORTE;RN;NORDESTE;ARÊS;12732;162538.609375;12766.15039062
RIO GRANDE DO NORTE;RN;NORDESTE;TOUROS;30549;202100.953125;6615.62988281
RIO GRANDE DO NORTE;RN;NORDESTE;SÃO JOSÉ DO SERIDÓ;4066;27033.29296875;6648.62011719
RIO GRANDE DO NORTE;RN;NORDESTE;OURO BRANCO;5166;28777.16796875;5570.49023438
RIO GRANDE DO NORTE;RN;NORDESTE;LAJES;10865;44814.03125;4124.62011719
